DiseaseIndex,DiseaseID,DrugIndex,DrugID
736,DISF94A2,1042,DME1LQN
736,DISF94A2,2299,DMVN5OH
736,DISF94A2,2396,DMWVCF3
737,DISFB8P5,23,DM0AG2E
737,DISFB8P5,590,DM7H57T
737,DISFB8P5,1232,DMGN5QD
737,DISFB8P5,1469,DMJV2EK
737,DISFB8P5,1513,DMKECZD
737,DISFB8P5,1732,DMNPZL4
737,DISFB8P5,2089,DMSL2S5
737,DISFB8P5,2458,DMXPBAR
738,DISFBZLV,1523,DMKINJO
738,DISFBZLV,1917,DMQ8FR2
738,DISFBZLV,2223,DMUI0CH
738,DISFBZLV,2396,DMWVCF3
739,DISFC18W,362,DM4O2Z7
739,DISFC18W,619,DM7UP8X
739,DISFC18W,1385,DMINOX3
739,DISFC18W,1679,DMMWSUL
739,DISFC18W,1839,DMP6G8T
739,DISFC18W,2010,DMRHGI9
740,DISFCQTG,204,DM2F8XZ
740,DISFCQTG,421,DM5IKUF
740,DISFCQTG,483,DM672AH
740,DISFCQTG,932,DMCME17
740,DISFCQTG,1506,DMKBJWP
740,DISFCQTG,1536,DMKR3C5
740,DISFCQTG,1757,DMO50U2
740,DISFCQTG,2225,DMUIE76
740,DISFCQTG,2326,DMVYXR8
740,DISFCQTG,2474,DMXZOCG
740,DISFCQTG,2554,DMZ5RGV
741,DISFCXQW,1903,DMQ0RKZ
742,DISFE93Q,104,DM1AF5U
743,DISFF2NI,703,DM8ZXT6
743,DISFF2NI,838,DMB3ZSK
743,DISFF2NI,1801,DMOMBJW
743,DISFF2NI,1923,DMQCTIH
743,DISFF2NI,2225,DMUIE76
743,DISFF2NI,2397,DMWVIGP
743,DISFF2NI,2583,DMZHUO5
744,DISFGEKX,519,DM6MDCF
744,DISFGEKX,962,DMCYVDT
744,DISFGEKX,971,DMD1HLC
744,DISFGEKX,2287,DMVEK07
744,DISFGEKX,2449,DMXLSH3
746,DISFHXHA,1385,DMINOX3
746,DISFHXHA,1679,DMMWSUL
746,DISFHXHA,2010,DMRHGI9
747,DISFK09W,48,DM0KT0Q
747,DISFK09W,1446,DMJHN0A
748,DISFK2QT,834,DMB1IU4
749,DISFK7RF,931,DMCMBHA
752,DISFKT39,183,DM26KR1
752,DISFKT39,660,DM8IHME
752,DISFKT39,1040,DME0F98
752,DISFKT39,1401,DMIUK5W
752,DISFKT39,1427,DMJ8A3Z
752,DISFKT39,1603,DMLRYSQ
752,DISFKT39,1739,DMNUR1I
752,DISFKT39,1998,DMRCLZB
752,DISFKT39,2035,DMRRPPW
752,DISFKT39,2076,DMSF4PR
752,DISFKT39,2178,DMTQKCR
752,DISFKT39,2279,DMV7IM6
752,DISFKT39,2373,DMWLTU2
753,DISFL3YB,1258,DMGW1ID
754,DISFM2W9,2424,DMX8M26
756,DISFN72S,595,DM7ICNU
756,DISFN72S,1820,DMOVH1M
756,DISFN72S,2145,DMTAJQE
756,DISFN72S,2299,DMVN5OH
756,DISFN72S,2396,DMWVCF3
756,DISFN72S,2563,DMZA017
756,DISFN72S,2578,DMZEPFJ
757,DISFN8ZV,1609,DMLUA9D
758,DISFO214,1157,DMFP6MV
759,DISFO5RQ,131,DM1N62C
759,DISFO5RQ,551,DM70IK5
760,DISFPH28,20,DM08E9O
760,DISFPH28,2171,DMTN5XI
760,DISFPH28,2456,DMXNZM4
761,DISFPT78,76,DM0VQN3
761,DISFPT78,218,DM2NLS9
761,DISFPT78,595,DM7ICNU
761,DISFPT78,1413,DMIZ6W2
761,DISFPT78,2060,DMS60RB
761,DISFPT78,2064,DMS9503
761,DISFPT78,2396,DMWVCF3
764,DISFREOV,589,DM7GCVW
764,DISFREOV,1337,DMHZCPO
764,DISFREOV,1471,DMJWRQP
764,DISFREOV,1727,DMNO38U
765,DISFRNB6,1580,DMLEZ62
766,DISFSDLO,964,DMCZIHT
766,DISFSDLO,1348,DMI4XBM
766,DISFSDLO,1786,DMOIFW0
766,DISFSDLO,2297,DMVMQ1L
767,DISFSHPF,1711,DMNER5S
767,DISFSHPF,1839,DMP6G8T
767,DISFSHPF,2074,DMSE3I7
768,DISFSOM3,331,DM4BDON
768,DISFSOM3,354,DM4LT8A
768,DISFSOM3,827,DMB08GE
768,DISFSOM3,1274,DMH5LME
768,DISFSOM3,1338,DMHZJCG
768,DISFSOM3,1631,DMM7CHK
768,DISFSOM3,1917,DMQ8FR2
770,DISFUBH8,2064,DMS9503
771,DISFVCJF,1971,DMR1WBZ
772,DISFVG19,1531,DMKMBES
773,DISFVUT9,805,DMAP8MV
773,DISFVUT9,1107,DMF699X
774,DISFW74P,718,DM9BI7M
775,DISFWHIG,1645,DMMG1VO
776,DISFXKOV,1199,DMGB035
776,DISFXKOV,1402,DMIUW25
776,DISFXKOV,1513,DMKECZD
776,DISFXKOV,1814,DMOTQ1I
776,DISFXKOV,2057,DMS4BLQ
776,DISFXKOV,2475,DMXZRW0
776,DISFXKOV,2504,DMYILBE
777,DISFYSIV,130,DM1MBYQ
777,DISFYSIV,224,DM2P6R0
777,DISFYSIV,1184,DMG2YBD
777,DISFYSIV,1299,DMHKS94
777,DISFYSIV,1445,DMJHLSD
777,DISFYSIV,1494,DMK6E0C
777,DISFYSIV,1576,DMLCEGC
777,DISFYSIV,1773,DMOE9GQ
777,DISFYSIV,1808,DMOQK8Z
777,DISFYSIV,2049,DMS2IUH
777,DISFYSIV,2227,DMUJGR1
777,DISFYSIV,2509,DMYLOVR
778,DISFZHKN,76,DM0VQN3
778,DISFZHKN,218,DM2NLS9
778,DISFZHKN,827,DMB08GE
778,DISFZHKN,1205,DMGCHDS
778,DISFZHKN,1334,DMHWE7P
778,DISFZHKN,1413,DMIZ6W2
778,DISFZHKN,1631,DMM7CHK
778,DISFZHKN,2126,DMT1GFP
778,DISFZHKN,2343,DMW73W6
779,DISFZKUM,1301,DMHLP9C
780,DISG00K2,805,DMAP8MV
780,DISG00K2,1076,DMEMBJC
780,DISG00K2,2537,DMYY0AJ
781,DISG024R,747,DM9UCJK
782,DISG0EIG,2487,DMY62FC
783,DISG0OO3,2542,DMZ0Q1G
784,DISG4YLE,595,DM7ICNU
784,DISG4YLE,2396,DMWVCF3
785,DISG6BLX,489,DM6A0X7
785,DISG6BLX,1253,DMGU74E
785,DISG6BLX,1617,DMM0XGL
785,DISG6BLX,1623,DMM39BF
785,DISG6BLX,1714,DMNH3PG
785,DISG6BLX,1888,DMPU2WX
785,DISG6BLX,1933,DMQL8XJ
785,DISG6BLX,2264,DMUYKBZ
785,DISG6BLX,2375,DMWMPD4
785,DISG6BLX,2573,DMZD5QR
787,DISG7YFO,110,DM1D90W
787,DISG7YFO,776,DMA8LM5
787,DISG7YFO,1800,DMOM8AL
787,DISG7YFO,1947,DMQSGM0
787,DISG7YFO,2583,DMZHUO5
788,DISG873W,207,DM2HG4X
788,DISG873W,331,DM4BDON
788,DISG873W,716,DM98IXF
788,DISG873W,790,DMAHJEF
788,DISG873W,1195,DMG8K57
788,DISG873W,1680,DMMWZET
788,DISG873W,1917,DMQ8FR2
788,DISG873W,2217,DMUDIR8
789,DISG8CCO,331,DM4BDON
789,DISG8CCO,1917,DMQ8FR2
789,DISG8CCO,2388,DMWSXI4
791,DISGAGZ3,595,DM7ICNU
791,DISGAGZ3,1166,DMFXEWT
791,DISGAGZ3,2396,DMWVCF3
792,DISGBSRL,2433,DMXDHHH
795,DISGFCNW,2052,DMS3508
795,DISGFCNW,2460,DMXQKSL
796,DISGFZXW,843,DMB6VEG
797,DISGG5UV,1900,DMPZ97S
798,DISGG7K6,138,DM1S4AG
798,DISGG7K6,1869,DMPIHLS
798,DISGG7K6,1956,DMQVRZH
798,DISGG7K6,2085,DMSIVND
799,DISGGAGJ,961,DMCYANK
800,DISGGVL1,103,DM1A9XO
800,DISGGVL1,232,DM2SDUF
800,DISGGVL1,264,DM3D0FN
800,DISGGVL1,279,DM3KN7V
800,DISGGVL1,475,DM63QS9
800,DISGGVL1,943,DMCR1MV
800,DISGGVL1,1116,DMFA9MV
800,DISGGVL1,1146,DMFKYU5
800,DISGGVL1,1241,DMGQIPT
800,DISGGVL1,1338,DMHZJCG
800,DISGGVL1,1356,DMI6HUW
800,DISGGVL1,1426,DMJ7RC9
800,DISGGVL1,1442,DMJFSRH
800,DISGGVL1,1505,DMKB9FI
800,DISGGVL1,1642,DMMFCIH
800,DISGGVL1,1666,DMMR57T
800,DISGGVL1,1695,DMN5T2A
800,DISGGVL1,1826,DMOWZ6B
800,DISGGVL1,1832,DMP0NFQ
800,DISGGVL1,1874,DMPMYE8
800,DISGGVL1,1901,DMPZI3Q
800,DISGGVL1,1988,DMR7RL2
800,DISGGVL1,2145,DMTAJQE
800,DISGGVL1,2277,DMV6TL2
800,DISGGVL1,2283,DMVAYKU
800,DISGGVL1,2484,DMY4UMW
801,DISGN23E,207,DM2HG4X
801,DISGN23E,331,DM4BDON
801,DISGN23E,593,DM7I1T9
801,DISGN23E,716,DM98IXF
801,DISGN23E,790,DMAHJEF
801,DISGN23E,1080,DMENSL5
801,DISGN23E,1195,DMG8K57
801,DISGN23E,1210,DMGEMB7
801,DISGN23E,1448,DMJIBAW
801,DISGN23E,1680,DMMWZET
801,DISGN23E,1917,DMQ8FR2
801,DISGN23E,2231,DMUL45H
802,DISGNZOQ,270,DM3FXMA
802,DISGNZOQ,938,DMCOLUP
803,DISGOZ4P,1125,DMFEHXD
804,DISGPOAZ,201,DM2EN6G
805,DISGQ2EA,2427,DMXBLMP
806,DISGQ59Y,291,DM3PD2C
806,DISGQ59Y,2388,DMWSXI4
807,DISGQJQQ,1021,DMDRQZU
808,DISGQK8E,549,DM70DTN
808,DISGQK8E,1817,DMOUC09
809,DISGQU9D,1841,DMP6SC2
809,DISGQU9D,1941,DMQNWRD
810,DISGTF4W,943,DMCR1MV
810,DISGTF4W,1901,DMPZI3Q
810,DISGTF4W,2145,DMTAJQE
811,DISGTNRN,566,DM78XFG
812,DISGTSHK,1293,DMHF4IQ
814,DISGVGNQ,1711,DMNER5S
815,DISGX28I,2509,DMYLOVR
816,DISGX357,1809,DMOQVU9
816,DISGX357,2242,DMUP5Z0
817,DISGY3B0,2195,DMU3DNC
817,DISGY3B0,2597,DMZMSCT
818,DISGYB62,207,DM2HG4X
818,DISGYB62,278,DM3KJBC
818,DISGYB62,331,DM4BDON
818,DISGYB62,1680,DMMWZET
818,DISGYB62,1702,DMN9CWF
818,DISGYB62,1917,DMQ8FR2
819,DISGYC6W,1729,DMNOKBV
820,DISGYD6Y,1071,DMEGBNT
821,DISGYLY2,549,DM70DTN
823,DISGZDUO,748,DM9UTDE
823,DISGZDUO,1394,DMIR2US
823,DISGZDUO,2517,DMYOCTP
824,DISH0ECJ,331,DM4BDON
824,DISH0ECJ,716,DM98IXF
824,DISH0ECJ,790,DMAHJEF
824,DISH0ECJ,1195,DMG8K57
824,DISH0ECJ,1210,DMGEMB7
824,DISH0ECJ,1680,DMMWZET
824,DISH0ECJ,1917,DMQ8FR2
825,DISH0T3L,2314,DMVS9WQ
826,DISH15GR,243,DM2YGNW
826,DISH15GR,1385,DMINOX3
826,DISH15GR,1714,DMNH3PG
826,DISH15GR,2305,DMVP5YE
827,DISH2ERD,406,DM5BXH9
827,DISH2ERD,1434,DMJBOCR
827,DISH2ERD,1924,DMQFDRC
828,DISH2I53,554,DM72JXH
828,DISH2I53,2249,DMUSZHD
829,DISH3GHR,2133,DMT5GNL
830,DISH3PX3,967,DMD02QS
832,DISH4BY0,2319,DMVWHTG
833,DISH553L,2145,DMTAJQE
834,DISH678X,2087,DMSJOZ3
835,DISH6EOW,327,DM49IGF
836,DISH6N87,465,DM5YF4M
836,DISH6N87,1817,DMOUC09
837,DISH7Y6Q,875,DMBOV5P
837,DISH7Y6Q,1202,DMGBKVD
837,DISH7Y6Q,1889,DMPUIWD
838,DISH89YF,702,DM8ZVJ7
838,DISH89YF,1118,DMFB97P
838,DISH89YF,1253,DMGU74E
838,DISH89YF,1309,DMHO0AR
838,DISH89YF,1693,DMN4CV5
839,DISH8MNP,1533,DMKN345
840,DISH9F1N,1179,DMG281S
840,DISH9F1N,1422,DMJ62BV
840,DISH9F1N,2010,DMRHGI9
840,DISH9F1N,2063,DMS8IFC
840,DISH9F1N,2074,DMSE3I7
840,DISH9F1N,2305,DMVP5YE
840,DISH9F1N,2442,DMXJ7O8
842,DISHBL3K,1410,DMIYDT4
842,DISHBL3K,2063,DMS8IFC
843,DISHC0U7,225,DM2POTE
843,DISHC0U7,901,DMC3YUA
843,DISHC0U7,986,DMD7ANN
843,DISHC0U7,1088,DMEV954
843,DISHC0U7,1598,DMLPAOB
843,DISHC0U7,1644,DMMFWOJ
843,DISHC0U7,2071,DMSC4A7
843,DISHC0U7,2554,DMZ5RGV
844,DISHC2QB,1620,DMM1LG2
845,DISHF0H3,320,DM45OJN
845,DISHF0H3,969,DMD157S
845,DISHF0H3,1369,DMIEU69
845,DISHF0H3,2042,DMRWLB2
845,DISHF0H3,2096,DMSOURV
845,DISHF0H3,2311,DMVRIC2
846,DISHF2X6,4,DM02KMY
846,DISHF2X6,112,DM1DKYL
846,DISHF2X6,133,DM1OC6A
846,DISHF2X6,1033,DMDXRJP
846,DISHF2X6,1050,DME75MG
846,DISHF2X6,1056,DME9TWL
846,DISHF2X6,1601,DMLQ4FQ
846,DISHF2X6,2306,DMVPLJ7
848,DISHFA7H,2270,DMV0RNS
850,DISHGJ6G,18,DM07TX3
850,DISHGJ6G,314,DM41GRA
850,DISHGJ6G,373,DM4S3O8
850,DISHGJ6G,918,DMCEW64
850,DISHGJ6G,1015,DMDNJHG
850,DISHGJ6G,1044,DME2H5T
850,DISHGJ6G,1360,DMI9FBP
850,DISHGJ6G,2159,DMTIVEN
850,DISHGJ6G,2491,DMY8NC4
852,DISHGUJM,59,DM0OGAO
852,DISHGUJM,1296,DMHIDCJ
853,DISHGY45,832,DMB19L8
853,DISHGY45,1051,DME78OA
853,DISHGY45,1108,DMF7EXL
853,DISHGY45,1294,DMHFJDT
853,DISHGY45,1321,DMHRG8Q
853,DISHGY45,1690,DMN3E57
853,DISHGY45,1860,DMPGUCF
853,DISHGY45,2055,DMS3YE9
853,DISHGY45,2335,DMW542E
854,DISHIAJE,75,DM0VEC1
854,DISHIAJE,1014,DMDL27I
854,DISHIAJE,1331,DMHVJFK
854,DISHIAJE,1720,DMNKT8Z
854,DISHIAJE,2052,DMS3508
854,DISHIAJE,2248,DMUSLW3
854,DISHIAJE,2510,DMYM49U
855,DISHIGUN,914,DMCBJSR
855,DISHIGUN,1266,DMH0ZJE
856,DISHIP8T,952,DMCT3I8
857,DISHKNMU,716,DM98IXF
858,DISHL1EY,36,DM0FB1J
858,DISHL1EY,445,DM5PVQE
859,DISHL4NT,124,DM1IS6U
859,DISHL4NT,1345,DMI347A
860,DISHLVWB,591,DM7HUNW
861,DISHMMF2,1179,DMG281S
861,DISHMMF2,1574,DMLB81S
861,DISHMMF2,2074,DMSE3I7
861,DISHMMF2,2305,DMVP5YE
862,DISHN726,320,DM45OJN
863,DISHN7UZ,2064,DMS9503
864,DISHNU25,1500,DMK8U72
864,DISHNU25,2287,DMVEK07
865,DISHOPPI,55,DM0N85H
865,DISHOPPI,525,DM6Q7U4
865,DISHOPPI,548,DM70BU5
865,DISHOPPI,914,DMCBJSR
865,DISHOPPI,1882,DMPQAGE
865,DISHOPPI,1995,DMRBMAU
865,DISHOPPI,2264,DMUYKBZ
865,DISHOPPI,2312,DMVRLT7
865,DISHOPPI,2557,DMZ7XNQ
866,DISHQ3BE,1562,DML4ZOT
868,DISHSTQ0,280,DM3L52Q
868,DISHSTQ0,398,DM56YN7
868,DISHSTQ0,435,DM5NW1E
868,DISHSTQ0,496,DM6C4YJ
868,DISHSTQ0,509,DM6I5GR
868,DISHSTQ0,616,DM7SWIA
868,DISHSTQ0,725,DM9G7BS
868,DISHSTQ0,755,DMA04JS
868,DISHSTQ0,772,DMA8DPN
868,DISHSTQ0,842,DMB4SFH
868,DISHSTQ0,896,DMBZWQL
868,DISHSTQ0,922,DMCH7RU
868,DISHSTQ0,951,DMCT31R
868,DISHSTQ0,1025,DMDTC7R
868,DISHSTQ0,1101,DMF3AN7
868,DISHSTQ0,1156,DMFOVSD
868,DISHSTQ0,1405,DMIVJ0D
868,DISHSTQ0,1534,DMKOXFE
868,DISHSTQ0,1535,DMKQTBA
868,DISHSTQ0,1544,DMKVWGE
868,DISHSTQ0,1677,DMMV0KW
868,DISHSTQ0,1800,DMOM8AL
868,DISHSTQ0,1804,DMOMP9U
868,DISHSTQ0,2151,DMTFK3O
868,DISHSTQ0,2157,DMTIGA0
868,DISHSTQ0,2218,DMUDJZM
868,DISHSTQ0,2333,DMW4X37
868,DISHSTQ0,2438,DMXGJEI
868,DISHSTQ0,2464,DMXTMBJ
868,DISHSTQ0,2558,DMZ80SB
868,DISHSTQ0,2567,DMZBU15
868,DISHSTQ0,2583,DMZHUO5
869,DISHT9AE,1463,DMJRPYP
870,DISHTAI2,439,DM5ONA9
870,DISHTAI2,933,DMCMETN
870,DISHTAI2,934,DMCMOS8
870,DISHTAI2,2388,DMWSXI4
871,DISHTRXG,569,DM79NTF
871,DISHTRXG,2097,DMSOX7I
871,DISHTRXG,2528,DMYT0OG
872,DISHV9EH,595,DM7ICNU
872,DISHV9EH,2396,DMWVCF3
873,DISHW3R3,634,DM85PUZ
874,DISHZDH0,1813,DMOT973
875,DISHZX9D,1179,DMG281S
875,DISHZX9D,2074,DMSE3I7
875,DISHZX9D,2305,DMVP5YE
877,DISI0RB1,678,DM8RFNJ
877,DISI0RB1,921,DMCG4JG
878,DISI0V1B,723,DM9FB2T
878,DISI0V1B,1028,DMDV4EP
878,DISI0V1B,1164,DMFWE9S
878,DISI0V1B,1606,DMLSV74
878,DISI0V1B,1662,DMMPTLH
878,DISI0V1B,2074,DMSE3I7
878,DISI0V1B,2245,DMUQ0E8
879,DISI0V5E,94,DM15F0X
879,DISI0V5E,144,DM1TMA3
879,DISI0V5E,362,DM4O2Z7
879,DISI0V5E,992,DMD9WSC
879,DISI0V5E,1469,DMJV2EK
879,DISI0V5E,1513,DMKECZD
879,DISI0V5E,1732,DMNPZL4
879,DISI0V5E,2056,DMS49KH
879,DISI0V5E,2057,DMS4BLQ
880,DISI1SZ7,207,DM2HG4X
880,DISI1SZ7,331,DM4BDON
880,DISI1SZ7,716,DM98IXF
880,DISI1SZ7,790,DMAHJEF
880,DISI1SZ7,1195,DMG8K57
880,DISI1SZ7,1210,DMGEMB7
880,DISI1SZ7,1680,DMMWZET
880,DISI1SZ7,1882,DMPQAGE
880,DISI1SZ7,1917,DMQ8FR2
880,DISI1SZ7,1995,DMRBMAU
880,DISI1SZ7,2083,DMSI5CB
880,DISI1SZ7,2085,DMSIVND
880,DISI1SZ7,2312,DMVRLT7
880,DISI1SZ7,2469,DMXYJ9C
881,DISI1X4U,2357,DMWE60C
882,DISI20G2,738,DM9OZWQ
883,DISI2SNW,207,DM2HG4X
883,DISI2SNW,331,DM4BDON
883,DISI2SNW,716,DM98IXF
883,DISI2SNW,790,DMAHJEF
883,DISI2SNW,1098,DMF2JDG
883,DISI2SNW,1167,DMFXUT8
883,DISI2SNW,1195,DMG8K57
883,DISI2SNW,1210,DMGEMB7
883,DISI2SNW,1680,DMMWZET
883,DISI2SNW,1917,DMQ8FR2
884,DISI3CW2,275,DM3JCVS
884,DISI3CW2,446,DM5QF9V
884,DISI3CW2,739,DM9PLRH
884,DISI3CW2,915,DMCD9YG
884,DISI3CW2,1464,DMJSBT6
884,DISI3CW2,1479,DMJZHT1
884,DISI3CW2,1584,DMLHOA0
884,DISI3CW2,1913,DMQ4TJK
884,DISI3CW2,2395,DMWV3TZ
884,DISI3CW2,2616,DMZVMKF
885,DISI4SS3,2064,DMS9503
886,DISI600N,988,DMD7X1O
887,DISI7I8Y,945,DMCRIHP
887,DISI7I8Y,1173,DMG0C81
888,DISI893M,2287,DMVEK07
889,DISI8EFB,2083,DMSI5CB
889,DISI8EFB,2085,DMSIVND
890,DISI8W45,2030,DMRNGD2
891,DISI9JOI,278,DM3KJBC
891,DISI9JOI,366,DM4PRFC
891,DISI9JOI,1562,DML4ZOT
891,DISI9JOI,2299,DMVN5OH
892,DISIAEB7,2064,DMS9503
893,DISIALGI,2305,DMVP5YE
894,DISIBXJ3,953,DMCTE9R
894,DISIBXJ3,2250,DMUTEX3
895,DISICMNI,591,DM7HUNW
895,DISICMNI,2026,DMRMDWA
895,DISICMNI,2372,DMWLFGO
895,DISICMNI,2599,DMZO10Y
896,DISICOXR,883,DMBSXI0
896,DISICOXR,902,DMC4GEI
896,DISICOXR,1607,DMLT0E1
897,DISICS0V,84,DM1237M
897,DISICS0V,702,DM8ZVJ7
897,DISICS0V,1118,DMFB97P
897,DISICS0V,1253,DMGU74E
897,DISICS0V,1309,DMHO0AR
898,DISIDWT6,1556,DML1538
900,DISIF7E7,358,DM4ME02
901,DISIFBM2,441,DM5PCS7
901,DISIFBM2,895,DMBZIVP
901,DISIFBM2,1676,DMMUOLJ
902,DISII8HD,595,DM7ICNU
902,DISII8HD,2064,DMS9503
902,DISII8HD,2396,DMWVCF3
903,DISIJDBA,20,DM08E9O
903,DISIJDBA,206,DM2G9AE
903,DISIJDBA,389,DM51OQW
903,DISIJDBA,633,DM84ZXF
903,DISIJDBA,900,DMC3JST
903,DISIJDBA,908,DMC7XDN
903,DISIJDBA,1024,DMDSWAG
903,DISIJDBA,1089,DMEWC7N
903,DISIJDBA,1304,DMHM93Y
903,DISIJDBA,1509,DMKBYWI
903,DISIJDBA,1867,DMPI98T
903,DISIJDBA,1873,DMPM4SK
903,DISIJDBA,2134,DMT5HA4
903,DISIJDBA,2171,DMTN5XI
903,DISIJDBA,2456,DMXNZM4
903,DISIJDBA,2457,DMXOELT
904,DISIJJHW,369,DM4QFXJ
905,DISIJV47,1702,DMN9CWF
906,DISIL8UR,914,DMCBJSR
906,DISIL8UR,2143,DMTA5OE
907,DISILSPO,105,DM1AGXN
907,DISILSPO,346,DM4K7GQ
907,DISILSPO,1110,DMF8DNE
908,DISIMBN2,369,DM4QFXJ
908,DISIMBN2,1268,DMH1KMT
908,DISIMBN2,2216,DMUCWEX
909,DISIMP21,142,DM1T6ZN
909,DISIMP21,382,DM4ZBK6
909,DISIMP21,610,DM7Q98D
909,DISIMP21,1112,DMF98Q0
909,DISIMP21,1638,DMMC45B
910,DISIPHX6,2159,DMTIVEN
911,DISIPS4V,155,DM1XHYJ
911,DISIPS4V,414,DM5FLTY
911,DISIPS4V,839,DMB4AVP
911,DISIPS4V,1090,DMEWUPF
911,DISIPS4V,1408,DMIXC7G
911,DISIPS4V,2482,DMY2KX9
912,DISIRYMU,545,DM6Y3AN
912,DISIRYMU,676,DM8QM5U
912,DISIRYMU,684,DM8SY60
912,DISIRYMU,804,DMAOL2S
912,DISIRYMU,1241,DMGQIPT
912,DISIRYMU,1272,DMH4IVU
912,DISIRYMU,1417,DMJ13KI
912,DISIRYMU,1911,DMQ4CSX
912,DISIRYMU,2145,DMTAJQE
912,DISIRYMU,2232,DMUL5EW
913,DISITUVU,619,DM7UP8X
914,DISIU1JS,1556,DML1538
914,DISIU1JS,2133,DMT5GNL
915,DISIUHAP,35,DM0EZ9Q
915,DISIUHAP,245,DM30SGU
915,DISIUHAP,572,DM7A8TW
915,DISIUHAP,1096,DMF28YC
915,DISIUHAP,1228,DMGMF6V
915,DISIUHAP,1251,DMGTMMC
915,DISIUHAP,1764,DMOA4VW
915,DISIUHAP,1871,DMPL395
915,DISIUHAP,2502,DMYHBKN
916,DISIVIAL,1873,DMPM4SK
918,DISIXLHV,726,DM9GP85
919,DISIXT7W,1019,DMDQH65
920,DISIY76O,1432,DMJAGXQ
921,DISIYYSV,1816,DMOU1PK
922,DISIZUF7,2508,DMYLMU0
923,DISJ1FYS,2557,DMZ7XNQ
924,DISJ3A62,639,DM88FNL
924,DISJ3A62,2521,DMYQ9SX
925,DISJ3EYJ,943,DMCR1MV
925,DISJ3EYJ,1901,DMPZI3Q
925,DISJ3EYJ,1981,DMR5QS6
925,DISJ3EYJ,2145,DMTAJQE
926,DISJ3NWT,607,DM7OKQV
927,DISJ4SSG,914,DMCBJSR
928,DISJ5D6U,207,DM2HG4X
928,DISJ5D6U,234,DM2TEOL
928,DISJ5D6U,1385,DMINOX3
929,DISJ5F10,1208,DMGDKXN
929,DISJ5F10,1609,DMLUA9D
929,DISJ5F10,1664,DMMQ8ZG
929,DISJ5F10,2444,DMXKJ6C
930,DISJ5JX1,595,DM7ICNU
930,DISJ5JX1,1820,DMOVH1M
930,DISJ5JX1,2145,DMTAJQE
930,DISJ5JX1,2299,DMVN5OH
930,DISJ5JX1,2396,DMWVCF3
930,DISJ5JX1,2563,DMZA017
930,DISJ5JX1,2578,DMZEPFJ
931,DISJ5NW7,1901,DMPZI3Q
931,DISJ5NW7,2145,DMTAJQE
931,DISJ5NW7,2232,DMUL5EW
932,DISJ73BS,346,DM4K7GQ
932,DISJ73BS,595,DM7ICNU
932,DISJ73BS,1820,DMOVH1M
932,DISJ73BS,2064,DMS9503
932,DISJ73BS,2145,DMTAJQE
932,DISJ73BS,2299,DMVN5OH
932,DISJ73BS,2396,DMWVCF3
932,DISJ73BS,2563,DMZA017
932,DISJ73BS,2578,DMZEPFJ
934,DISJ9M77,1492,DMK56G0
934,DISJ9M77,2361,DMWFJTR
936,DISJC981,62,DM0Q8MZ
936,DISJC981,152,DM1WYDU
936,DISJC981,914,DMCBJSR
936,DISJC981,1000,DMDFDW0
936,DISJC981,1778,DMOF7AT
938,DISJF7LY,14,DM0659E
938,DISJF7LY,1669,DMMSDOY
939,DISJGEAQ,204,DM2F8XZ
939,DISJGEAQ,218,DM2NLS9
939,DISJGEAQ,331,DM4BDON
939,DISJGEAQ,688,DM8VCBE
939,DISJGEAQ,922,DMCH7RU
939,DISJGEAQ,1170,DMFYBD0
939,DISJGEAQ,1472,DMJX6ZG
939,DISJGEAQ,1917,DMQ8FR2
939,DISJGEAQ,1963,DMQXO1I
939,DISJGEAQ,2218,DMUDJZM
939,DISJGEAQ,2225,DMUIE76
939,DISJGEAQ,2551,DMZ3OU6
939,DISJGEAQ,2554,DMZ5RGV
939,DISJGEAQ,2583,DMZHUO5
940,DISJJ94G,2542,DMZ0Q1G
941,DISJKAFL,595,DM7ICNU
942,DISJLFGW,832,DMB19L8
943,DISJMF88,24,DM0BQRS
943,DISJMF88,231,DM2RX0I
943,DISJMF88,888,DMBVYDI
944,DISJMWEY,319,DM458UM
944,DISJMWEY,554,DM72JXH
944,DISJMWEY,2175,DMTP1DC
946,DISJPOUD,62,DM0Q8MZ
946,DISJPOUD,104,DM1AF5U
946,DISJPOUD,516,DM6L5VO
946,DISJPOUD,633,DM84ZXF
946,DISJPOUD,1129,DMFGLXB
946,DISJPOUD,1983,DMR5ZUP
946,DISJPOUD,2056,DMS49KH
946,DISJPOUD,2174,DMTO13J
947,DISJPXO5,2252,DMUTSRW
949,DISJQTX1,1768,DMOBLGK
949,DISJQTX1,2392,DMWU1AT
951,DISJRMPQ,919,DMCEZ1B
952,DISJRSC0,384,DM4ZP3W
952,DISJRSC0,1098,DMF2JDG
952,DISJRSC0,1167,DMFXUT8
953,DISJSGBZ,322,DM471KJ
953,DISJSGBZ,575,DM7BN0X
953,DISJSGBZ,1213,DMGFV3Z
953,DISJSGBZ,2022,DMRL3AB
954,DISJTL5X,2057,DMS4BLQ
955,DISJUQ5T,207,DM2HG4X
955,DISJUQ5T,218,DM2NLS9
955,DISJUQ5T,234,DM2TEOL
955,DISJUQ5T,272,DM3GB6S
955,DISJUQ5T,302,DM3VS7Z
955,DISJUQ5T,368,DM4PXF6
955,DISJUQ5T,405,DM5BS98
